ASV_ID,ExtCtrl,G_R1,G_R2,G_R3,MockPosCtrl,Ot_R1,Ot_R2,Ot_R3,PB_R1,PB_R2,PB_R3,PCRCtrl,R_R1,R_R2,R_R3,T_R1,T_R2,T_R3,Z_R1,Z_R2,Z_R3
19d2e5abd01bf6c4d144b3cceb9d4e82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,14
417c32f4c51a8b12f94be0a46b5c6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,19
ac874f0fd4d067334811a20c52b28654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,19
d4a774e753ef8681e284188687c463fe,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdb7a6f05b58fd577218e8b86a4ac571,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48aae5526e55fc6cf1436ab7b93ac01c,0,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4e0b2c5bf62932e5fb8466531456072,0,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5d88a385c0e4a2c0e5aa7ba7a42143e,0,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e6abc52efeef729e0cf6d32e8ae71d2,0,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322e7da5c4bda4802adb0441f0d56e7d,0,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d5f0651f978b2f1c5efff0e6c077105,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
c07b9524118f099f2daa03f816f4d995,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
b33a6c00b94e8b01c2ba3705ccf9ba89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,29,8
2c434285524a90674a7aa1ba05628563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
d53775e8ba1352ad0159c6798e7fbfe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,0
814d931496f4e7ad97df3a2feb333f53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,0
11f3439013c69bc5c792a0e622916bb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,0
a2e269ceeabc0e106f3dc80bfd62e38a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,11
0cfaa96bd12f1ce26abb184e26b34ac8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,9
b34a92502a394a3056c1980191c5becb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,9
4b5c0dbd55a9b965f7bdae7ddcbf6eb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,9
62960c251d20136b902ba70f26ee98f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,15
81609389bf274824276dce37561ddd9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,18
4b2e6202e8976120a01b20789e1c9cfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,0
1a5c1fc88bd11d8c62d6264b65725c48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,21
bdbe2978392b347d0574e11e6f05b573,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a921a70f262cfcd52cd21e11078d318b,0,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59a0019ca386ed6a7ff005be2baf5c10,0,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2da294255d3224f45623b03a9fe043ec,0,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f794d1afca7237c6b21b4e714986ded,0,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a3c220c6ae4a82c50ab50cc158347ff,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
f6bd62dbda454cf4d7ae020c841f0e7a,0,0,0,0,0,0,0,0,0,0,0,0,34,24,8,0,0,0,0,0,0
80448b99e558c7762fed83e64be195c1,0,0,0,0,0,0,0,0,0,0,0,0,26,30,10,0,0,0,0,0,0
d668218edbdb0e25d21d0e0b637b4e7e,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,30,27,0
a6d78ca0d13b317c22489ce3c8f1533a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,0
3bdc77b61ed0fd60f29247bdbcaef0d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,0
d59799f040c93c56b1cef6c25e643e13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0
0c49f5ed3503b67a2eb0032a04b8abb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0
8a902cbdb28499500ef74bc01a93ca3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,12
ee1926158662df6e3d8746d74faa78f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,13
69d7fbfe57846cd88a2c84788e68cc8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,11
33603f738999e4aa332edc74d9397d63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,15
a33ea0ba0daf1c312ff24cab521712b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,11
7ecd9af07b804a644eecb60f55c278e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,25
badc2766a9091ec07f639e569c6532b4,0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c8942b08fa3df43a04e574f06fd1c55,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58fbe5b28ac56c5c0d9b14b5b417c4d4,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb4c49c2946c33feb5ae15732ea43a47,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba4c332ddcfd0df81b38949aba687482,0,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31d68eabdac896f82db8292e6cf725d6,0,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef6ed8eed5918f2da5a18eaa22000e62,0,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d71635c809c45448fe727c894070bfa,0,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5287ce77e822b7de5f85967f7b5e3cd,0,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
07a4837bfc44350e647c866b5bb761d9,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ec3e080d7342d90421c20a183de740,0,0,0,0,0,0,0,0,0,0,0,0,41,15,9,0,0,0,0,0,0
2b219d22cfc5e776757427ebc37dc3a5,0,0,0,0,0,0,0,0,0,0,0,0,40,9,16,0,0,0,0,0,0
fd9b3e92581b26f4db040ae5919c55f3,0,0,0,0,0,0,0,0,0,0,0,0,35,14,16,0,0,0,0,0,0
1a0802fdb72afb950d11cc01c1719471,0,0,0,0,0,0,0,0,0,0,0,0,30,24,11,0,0,0,0,0,0
faeaa4d50fa812a03cd5ad25b22c1176,0,0,0,0,0,0,0,0,0,0,0,0,28,22,15,0,0,0,0,0,0
a279e0e8c860a9ddd7c4ef4cbf636e3f,0,0,0,0,0,0,0,0,0,0,0,0,23,30,12,0,0,0,0,0,0
3b4257e631876cc4db4aa6ddde43ab98,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,31,24,0
4c518c1058430c5dc65544b30cf810ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0
5a5f68c53d0b5ea09713e7473f4bfd89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,12
51b71abd7fa2f5a3ecbaf86f91e4a3de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,0
6fa406b4d94b0e17c38ec4fa119bcac6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,13
7bd1ae0d3c86c9935a0c41c66b1d6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,14
b3cf724565e21bed40ab1ed53e5bc305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,8
fda23a7c51fffdf17d5cafb41f46f01f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,14
f4a162ebb04cbdcff03ff98a30a162cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,10
c5d00f199fbb8f8f3e7614251466d2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
1926b59a1d557f17b9d6f70299ea36ce,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0064bfdadf86316e4d0f230fe266fbc,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb3d239caf2eee21f73888475a50bde3,0,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10a18a6e1ad3a9d86ae7e6ebb608e4bd,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09462698e688315be3dc216d8be36a88,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22a178342111aa8def8e2dd92ed92aa,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b0bd68cde31466f6ef95be6d2f4008e,0,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e706a80628088a31206cccf3d3680cf2,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
c14d708abe930fb1c805eff94b080c04,0,0,0,0,0,0,0,0,0,0,0,0,44,20,0,0,0,0,0,0,0
27a7603447b321b494ea8f0f19d8e225,0,0,0,0,0,0,0,0,0,0,0,0,36,17,11,0,0,0,0,0,0
753300024c5729c4f632a6fa1229dee9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
c021b202886b4b9c177214ac56c5589e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,12
1338a59ae77d1bc5a00775d29bdc9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,14
f16190d67bbca9b0f69cb1e3644fc011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0
711c769145bcde709caee4a631bf954d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,15
acb01069837039a607db78f8de3b15b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0
f0cc9124fd5678070a69694e9dc28dcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,12
6fdb922fe41379e9066b2d29e726d270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,20
d881a23eecd478c4554e1ea2f646a9a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,12
e6d8c7ca1d0b43cd554a8bb21113b1fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,9
022be6e3c74af566364e3d3359bfb5c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,14
08bbb01e08fb17b3f33023808417326a,0,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94f0598d6754dc4381ae6f6e8d65551d,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52fdf433a171497b12e3c9a12066ec06,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de9f2a67bdf209fb28f3a58bbd923c45,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f7d4e657e8c26dc5378f796d4c4d9fc,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db3796d297f0ca2e45beb501fc1e1b4e,0,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ed1fbe473432e7de3121875999b61b9,0,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60d5ee0c8fa73efc61ebffaa5d732aaf,0,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84aabb28d45bcac8e0dbcbbf3cd73f85,0,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f63dbd9ac599d7ddb4f06dabf5e2c87e,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
754c4d9c2f3a6f97d1161339aa481583,0,0,0,0,0,0,0,0,0,0,0,0,30,15,18,0,0,0,0,0,0
49a3ac72c4deb74baee2ad6f5a162804,0,0,0,0,0,0,0,0,0,0,0,0,28,24,11,0,0,0,0,0,0
8e2e9873fa1b0d23b67fe96e51c90289,0,0,0,0,0,0,0,0,0,0,0,0,12,42,9,0,0,0,0,0,0
37712606fbd55b1350af7da8c439a8c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,10,0,0,0
4afc94e514e84934c4642a7b366764ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
20903c74ffba9b8ac287a86f1c8640a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,6
8fc1b1af30307e4a4a94a8ef115bb221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,0
f8cf1bf434d72f799369b1da29ee249c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,19
41361613534f479a9be2f1192371a77e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,13
0a1e84d254240d5727c5875fc8ea8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,22
cda1b6b22eafc17309e1a5be5cf8ec3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,8
b53809b5e18a4236ab9341967ee12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,14
77991c3639fb8fbc172a6996be96a2e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,7
34114b7cb2666fddb280e73a83878f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,11
fb80a4bc14a69faf093269cd364bc476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,8
230c426d71502db491e3c610bf5a5e20,0,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e03ac2a5b429c288d9da84bc0257e90,0,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56bda2568f362c9357c1d63bde5c2a08,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510ccddd518f3c714ed1f9d21c6fcd22,0,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae4a9e26a7e217d140d1ece6eba7938a,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45b23792fd8bb19fc75856ee5b1d23d7,0,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d25aba9686ec99fc8aa63b29c75c0ff0,0,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22b931193eebde3c5b164231b2102f24,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
de6661df5434e3c74d4c8c10152c2d02,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
cb12b24651fd9803fd78311fe312130e,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
fce4059fe14cafd497356c9bd9757ab8,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
4626362f2fd344b78f373129e827eaf0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0
512e2c64623b3bc999ad157f4a3cdc80,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
737a8906de79198722889c488f61d819,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
fc8bc5843e0cd4990ea85222a9669e42,0,0,0,0,0,0,0,0,0,0,0,0,38,15,9,0,0,0,0,0,0
db46cee76aa1dd2c62cba2549936e508,0,0,0,0,0,0,0,0,0,0,0,0,35,13,14,0,0,0,0,0,0
bb5b8d74e26b7e5f9bfd3f829a152072,0,0,0,0,0,0,0,0,0,0,0,0,23,26,13,0,0,0,0,0,0
a3ac379eac137df2faad71f6a6fb5eac,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,34,16,0
b4fdf4c6c1718fc3ebdff40171f8d075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,15,0,0,0
4648e554fbffd56b5ceb004d73933898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,0
371831861643cf654bee51c0ca959947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,0
0efb40980d762d59f325a94777455e67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,12
7b81889c8c3f8e00610b4570abc0dce0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,0
c2175543e1b35f1247849d8dd72b1b5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,8
ebdfd5d83765577ee0a5a42075748c61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,21
1894cfcd5f49594aa23db5ad746550aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,18
d2ce4df2e828c4d296c7faea3b61fafc,0,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fffb1d4131470da43305b253cd2b7205,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa6154d8049d29b02fdb17fab323347a,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5255c0dcb5d4a0a155886e352b5f407,0,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc25b5818aff72a481befd351c9da606,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d1cc153746f7ec6c1f063506d27787c,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6309ba8e746e6b2ba056e1c065495529,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664eb772f78c8fa170df67f31307968c,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0678e6533ad4652a62918915ed6229c8,0,0,0,0,0,0,0,0,0,0,0,0,41,20,0,0,0,0,0,0,0
7abb75904325d8859b1c322a067031c7,0,0,0,0,0,0,0,0,0,0,0,0,33,14,14,0,0,0,0,0,0
9426b820132139f8cae33507ce226335,0,0,0,0,0,0,0,0,0,0,0,0,26,21,14,0,0,0,0,0,0
039e798016d74a2ec8789f46af2bdb32,0,0,0,0,0,0,0,0,0,0,0,0,24,3,6,0,0,0,11,8,9
dc9cccfc406d3dfe182262e7b0a41c7c,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,24,14,0
dc3c4a6705b6959d1d669f4a8a548442,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,25,0
7187a2004b5da6d683804ce7c37d9dcc,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,24,18,9
7d574a66bddb2b336421cf76d19469db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,7
828d518238962b57a5e48a7c727d4c27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,6
4a50a260dfe9558b5d70a79fad641093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,18
05a43c0c6f53575b48be046c26d4b0e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,8
effee3789355d780eeae048596ef6c47,0,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f8310701b4715bf0933a8755a071567,0,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e68970472a0e4c17320bfaff2351a567,0,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff6d73a6ddb74120111adab0b0510ee6,0,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef2069261e0d97f34269441ec5a4cc97,0,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71e6d6c86d6cdeeee570f8687b61fafb,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3acd5ece2e729317ff4c87b467f98c7a,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cceb9b2af8813c6a514fa883015b6888,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3c4fd36136f60fc7454bf1b70177d72,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5be70f72fc98ccd94e52021af3ed582,0,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f889ffe7f0d01f35adc55062acdfdc0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036379f3f6581f8a78853693e4a70edd,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234a74483f385773b6857e534e39b3f,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
7a5cf09ec0420a7b16768f6df42c63c9,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2136706ba0bc9759196a24ba2f319d37,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
54ca4d540a5039af52c69088b0ff7686,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
60aac489b9794434d2f116e8dc6a531d,0,0,0,0,0,0,0,0,0,0,0,0,42,18,0,0,0,0,0,0,0
707d882e822741490e7de6aa2c5db911,0,0,0,0,0,0,0,0,0,0,0,0,41,7,12,0,0,0,0,0,0
e430ed47213693f3ce317d3528b6135b,0,0,0,0,0,0,0,0,0,0,0,0,37,17,6,0,0,0,0,0,0
59c22441d38a07b84acb55eae1c7608d,0,0,0,0,0,0,0,0,0,0,0,0,34,15,11,0,0,0,0,0,0
d0c6fcbac93296b6b9fc73f97f517215,0,0,0,0,0,0,0,0,0,0,0,0,30,11,19,0,0,0,0,0,0
36e1f6c0652c30201892537aeffaa02a,0,0,0,0,0,0,0,0,0,0,0,0,27,16,17,0,0,0,0,0,0
5cefe2bc720a037d164eaa890c7ffa3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,17,0,0,0
f699b39abc9b239428518d164155b759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,22,0,0,0
8a1e9f3285ed208056d8e35761102ff3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,0
d66ba2ff8ae6df460f7ee664011543c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0
f85d3a211246f5d141f62a2bf48af307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,11
2e1e6454bc2268e44e62e55a9c69fb13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,8
28f79de741f618a07f92c3a9d883069c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,0
25e9b2645d06c7133abc3d79045782f5,0,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611c8cfc8b31c13a94f7e7d90201e5e,0,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ffa73048e7173ddd79f79ec15f4a88b,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2d26c6741b9d9d255b3fb4fd88c0c34,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fddc724cd7aa87be6eae97445e604173,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed0b6dace15496259f105b109bd51f90,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446d9574f8f2ab3a510736dd29e3de0a,0,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517647328ba5ffc1cf9099c2c237ec21,0,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101486500e2f44acbba48d392073a80a,0,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17f3413203c62c8af0d1ae17499a1dd9,0,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ff3789e37e0bfec22857465de1796f9,0,0,0,0,0,0,0,0,0,0,0,0,37,22,0,0,0,0,0,0,0
0dfa7607ca0732d6bb3689c99bf02d13,0,0,0,0,0,0,0,0,0,0,0,0,22,25,12,0,0,0,0,0,0
9b1fa97fdb81497e2a71ef571ff05f2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,19,0,0,0
9944666084cbdfd882885761f9edf484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,25,0,0,0
73604903f5d9b874525c51179cbaddf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,16,0,0,0
dd2fa3bd8da5fe3113af81e553506ace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
3c93e882704634798ff459189a03074f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
d8f30dacf417b87120263835b67ab780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,6
ece7c020ade1dc8c714d9573f3e0f7fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,0
01601c65b09fdaaa8404f896a7e06164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,0
45ee2be6329a53753e91a437fdeae902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,0
e29ac21ecefdb0dd27785f77726969df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,6
9593e36504395dec3cc3ae74d87495d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,9
89211b182bb635692b74942c1b99b387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0
03bac0d60aa86e60e306457081f8a4ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,9
1c131f1823b4dde95cd49a33c52819ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,15
